"Order ID","Product Name","Category","Customer Name","Region","State","City","Sales Amount","Profit","Quantity","Order Date","Ship Date","Payment Mode"
"ORD-2021-01194","Monitor","Technology","Customer 194","North","West Bengal","Kolkata","14148","3252","4","2021-02-14","2021-02-18","Debit Card"
"ORD-2021-01195","Monitor","Furniture","Customer 195","North","Karnataka","Bengaluru","93541","5681","2","2021-03-18","2021-03-20","Credit Card"
"ORD-2021-01196","Projector","Technology","Customer 196","West","Gujarat","Ahmedabad","58894","9236","6","2021-05-07","2021-05-08","Credit Card"
"ORD-2021-01197","Keyboard","Office Supplies","Customer 197","West","Gujarat","Ahmedabad","10875","1413","3","2021-06-06","2021-06-07","Net Banking"
"ORD-2021-01198","Printer","Office Supplies","Customer 198","West","Kerala","Kochi","42470","11280","5","2021-01-19","2021-01-21","Debit Card"
"ORD-2021-01199","Office Chair","Furniture","Customer 199","West","West Bengal","Kolkata","91475","21091","2","2021-02-02","2021-02-07","UPI"
"ORD-2021-01200","Office Chair","Technology","Customer 200","South","Delhi","New Delhi","49821","3124","4","2021-05-13","2021-05-15","Debit Card"
"ORD-2021-01201","Tablet","Technology","Customer 201","South","Kerala","Kochi","29456","6069","3","2021-01-21","2021-01-24","Net Banking"
"ORD-2021-01202","Projector","Furniture","Customer 202","South","Kerala","Kochi","77689","6595","6","2021-05-17","2021-05-18","Net Banking"
"ORD-2021-01203","Laptop","Electronics","Customer 203","North","Kerala","Kochi","7427","2148","4","2021-03-28","2021-04-02","Debit Card"
"ORD-2021-01204","Projector","Electronics","Customer 204","West","Kerala","Kochi","94880","16880","5","2021-06-16","2021-06-18","Debit Card"
"ORD-2021-01205","Keyboard","Technology","Customer 205","West","Tamil Nadu","Tamil Nadu","80283","7727","2","2021-06-14","2021-06-17","Credit Card"
"ORD-2021-01206","Mobile Phone","Technology","Customer 206","South","Delhi","New Delhi","76717","14993","2","2021-04-23","2021-04-27","Debit Card"
"ORD-2021-01207","Tablet","Electronics","Customer 207","East","Karnataka","Bengaluru","58982","8592","4","2021-04-13","2021-04-15","UPI"
"ORD-2021-01208","Printer","Electronics","Customer 208","East","Maharashtra","Mumbai","38876","2490","6","2021-03-10","2021-03-14","Cash"
"ORD-2021-01209","Monitor","Furniture","Customer 209","South","Maharashtra","Mumbai","48567","10155","4","2021-03-05","2021-03-07","Cash"
"ORD-2021-01210","Printer","Office Supplies","Customer 210","West","Karnataka","Bengaluru","73090","936","2","2021-05-08","2021-05-11","Net Banking"
"ORD-2021-01211","Mouse","Office Supplies","Customer 211","East","West Bengal","Kolkata","8216","1399","2","2021-04-01","2021-04-02","UPI"
"ORD-2021-01212","Keyboard","Technology","Customer 212","North","Maharashtra","Mumbai","42438","6974","1","2021-04-21","2021-04-23","Net Banking"
"ORD-2021-01213","Desk","Electronics","Customer 213","West","West Bengal","Kolkata","59153","10744","4","2021-05-24","2021-05-26","Net Banking"
"ORD-2021-01214","Office Chair","Electronics","Customer 214","West","Delhi","New Delhi","94116","4792","4","2021-03-13","2021-03-18","Net Banking"
"ORD-2021-01215","Tablet","Office Supplies","Customer 215","North","Tamil Nadu","Tamil Nadu","29195","6181","1","2021-04-04","2021-04-06","Credit Card"
"ORD-2021-01216","Office Chair","Furniture","Customer 216","East","West Bengal","Kolkata","76383","14338","3","2021-03-27","2021-03-31","Credit Card"
"ORD-2021-01217","Monitor","Office Supplies","Customer 217","East","Maharashtra","Mumbai","43346","9619","2","2021-04-11","2021-04-16","Debit Card"
"ORD-2021-01218","Laptop","Office Supplies","Customer 218","East","Kerala","Kochi","58439","10247","4","2021-03-26","2021-03-27","Net Banking"
"ORD-2021-01219","Office Chair","Office Supplies","Customer 219","South","Gujarat","Ahmedabad","79389","16383","2","2021-02-28","2021-03-01","UPI"
"ORD-2021-01220","Mouse","Technology","Customer 220","West","Karnataka","Bengaluru","31708","271","5","2021-05-27","2021-05-28","Credit Card"
"ORD-2021-01221","Laptop","Furniture","Customer 221","South","West Bengal","Kolkata","92006","16944","2","2021-04-16","2021-04-21","Cash"
"ORD-2021-01222","Mouse","Technology","Customer 222","East","Kerala","Kochi","51360","3281","3","2021-05-15","2021-05-19","Net Banking"
"ORD-2021-01223","Tablet","Technology","Customer 223","South","Delhi","New Delhi","40615","5347","4","2021-05-04","2021-05-06","Credit Card"
"ORD-2021-01224","Monitor","Technology","Customer 224","East","Tamil Nadu","Tamil Nadu","53133","9333","4","2021-06-26","2021-06-30","Net Banking"
"ORD-2021-01225","Office Chair","Technology","Customer 225","North","Delhi","New Delhi","55020","15318","1","2021-04-08","2021-04-12","Debit Card"
"ORD-2021-01226","Mobile Phone","Technology","Customer 226","East","Karnataka","Bengaluru","75910","8730","2","2021-04-24","2021-04-27","Net Banking"
"ORD-2021-01227","Tablet","Furniture","Customer 227","South","Tamil Nadu","Tamil Nadu","38081","886","1","2021-05-28","2021-05-30","Cash"
"ORD-2021-01228","Laptop","Furniture","Customer 228","West","Kerala","Kochi","15679","1200","4","2021-03-26","2021-03-30","Cash"
"ORD-2021-01229","Desk","Electronics","Customer 229","North","Kerala","Kochi","48256","5397","6","2021-06-16","2021-06-18","Credit Card"
"ORD-2021-01230","Office Chair","Electronics","Customer 230","West","Gujarat","Ahmedabad","29196","3643","3","2021-05-17","2021-05-18","Credit Card"
"ORD-2021-01231","Projector","Electronics","Customer 231","East","Delhi","New Delhi","2570","430","4","2021-03-16","2021-03-17","Net Banking"
"ORD-2021-01232","Mouse","Technology","Customer 232","South","Gujarat","Ahmedabad","22665","4608","2","2021-05-15","2021-05-19","Debit Card"
"ORD-2021-01233","Office Chair","Electronics","Customer 233","East","Gujarat","Ahmedabad","97262","9529","2","2021-02-11","2021-02-15","Net Banking"
"ORD-2021-01234","Keyboard","Office Supplies","Customer 234","East","Tamil Nadu","Tamil Nadu","27141","5843","4","2021-06-22","2021-06-24","UPI"
"ORD-2021-01235","Mobile Phone","Electronics","Customer 235","East","Maharashtra","Mumbai","71930","12548","3","2021-02-17","2021-02-19","Cash"
"ORD-2021-01236","Projector","Electronics","Customer 236","East","Kerala","Kochi","47094","11572","2","2021-03-10","2021-03-13","Credit Card"
"ORD-2021-01237","Office Chair","Office Supplies","Customer 237","East","Kerala","Kochi","61879","12464","1","2021-01-16","2021-01-17","Debit Card"
"ORD-2021-01238","Office Chair","Office Supplies","Customer 238","South","Maharashtra","Mumbai","32273","3510","6","2021-04-05","2021-04-10","Debit Card"
"ORD-2021-01239","Mobile Phone","Furniture","Customer 239","North","West Bengal","Kolkata","71104","17338","3","2021-04-17","2021-04-22","Net Banking"
"ORD-2021-01240","Printer","Electronics","Customer 240","South","West Bengal","Kolkata","14030","2426","5","2021-06-28","2021-07-01","Credit Card"
"ORD-2021-01241","Printer","Furniture","Customer 241","West","Tamil Nadu","Tamil Nadu","74597","15075","6","2021-02-12","2021-02-15","Cash"
"ORD-2021-01242","Keyboard","Office Supplies","Customer 242","North","West Bengal","Kolkata","18258","4570","3","2021-01-15","2021-01-19","Debit Card"
"ORD-2021-01243","Mobile Phone","Electronics","Customer 243","North","Maharashtra","Mumbai","37857","162","3","2021-01-06","2021-01-10","UPI"
"ORD-2021-01244","Laptop","Technology","Customer 244","West","Karnataka","Bengaluru","12249","2271","3","2021-05-19","2021-05-20","Cash"
"ORD-2021-01245","Keyboard","Electronics","Customer 245","South","Kerala","Kochi","71147","14273","2","2021-04-06","2021-04-10","UPI"
"ORD-2021-01246","Office Chair","Furniture","Customer 246","North","Gujarat","Ahmedabad","56612","10275","1","2021-02-15","2021-02-20","Debit Card"
"ORD-2021-01247","Mobile Phone","Furniture","Customer 247","West","Delhi","New Delhi","64164","15034","3","2021-04-28","2021-05-03","Debit Card"
"ORD-2021-01248","Keyboard","Electronics","Customer 248","South","Karnataka","Bengaluru","5908","1783","1","2021-02-18","2021-02-19","UPI"
"ORD-2021-01249","Mobile Phone","Electronics","Customer 249","West","Maharashtra","Mumbai","74308","1612","2","2021-06-02","2021-06-03","Net Banking"
"ORD-2021-01250","Desk","Furniture","Customer 250","East","West Bengal","Kolkata","20877","4137","6","2021-02-25","2021-02-26","Debit Card"
"ORD-2021-01251","Tablet","Furniture","Customer 251","West","Delhi","New Delhi","21871","5544","2","2021-03-02","2021-03-05","UPI"
"ORD-2021-01252","Keyboard","Office Supplies","Customer 252","North","Delhi","New Delhi","26452","5406","4","2021-05-23","2021-05-28","Net Banking"
"ORD-2021-01253","Desk","Office Supplies","Customer 253","South","Gujarat","Ahmedabad","57299","2701","6","2021-03-23","2021-03-27","Cash"
"ORD-2021-01254","Office Chair","Office Supplies","Customer 254","North","West Bengal","Kolkata","42485","12737","3","2021-03-03","2021-03-05","Cash"
"ORD-2021-01255","Mobile Phone","Technology","Customer 255","South","Delhi","New Delhi","22648","3665","1","2021-05-23","2021-05-28","Cash"
"ORD-2021-01256","Laptop","Technology","Customer 256","West","Kerala","Kochi","84731","7259","6","2021-04-05","2021-04-06","Net Banking"
"ORD-2021-01257","Projector","Furniture","Customer 257","West","Karnataka","Bengaluru","26946","7844","2","2021-01-11","2021-01-12","Debit Card"
"ORD-2021-01258","Printer","Office Supplies","Customer 258","South","Kerala","Kochi","25856","7409","5","2021-01-04","2021-01-06","Credit Card"
"ORD-2021-01259","Desk","Office Supplies","Customer 259","West","West Bengal","Kolkata","79061","13060","4","2021-04-12","2021-04-14","Debit Card"
"ORD-2021-01260","Mouse","Electronics","Customer 260","West","Gujarat","Ahmedabad","79173","15593","2","2021-03-08","2021-03-11","Credit Card"
"ORD-2021-01261","Projector","Furniture","Customer 261","South","Tamil Nadu","Tamil Nadu","62648","1564","3","2021-04-05","2021-04-08","Net Banking"
"ORD-2021-01262","Office Chair","Furniture","Customer 262","East","Karnataka","Bengaluru","64746","9835","5","2021-05-28","2021-06-02","Net Banking"
"ORD-2021-01263","Monitor","Technology","Customer 263","West","Kerala","Kochi","84927","22285","3","2021-03-04","2021-03-08","Cash"
"ORD-2021-01264","Tablet","Office Supplies","Customer 264","South","West Bengal","Kolkata","23755","1323","1","2021-02-13","2021-02-16","Net Banking"
"ORD-2021-01265","Laptop","Office Supplies","Customer 265","South","Gujarat","Ahmedabad","88412","1840","3","2021-01-09","2021-01-10","UPI"
"ORD-2021-01266","Mouse","Technology","Customer 266","North","West Bengal","Kolkata","33564","9367","4","2021-02-08","2021-02-09","Cash"
"ORD-2021-01267","Tablet","Office Supplies","Customer 267","North","Tamil Nadu","Tamil Nadu","3461","121","5","2021-06-18","2021-06-22","Debit Card"
"ORD-2021-01268","Keyboard","Furniture","Customer 268","North","Tamil Nadu","Tamil Nadu","3771","720","6","2021-05-18","2021-05-21","Credit Card"
"ORD-2021-01269","Desk","Technology","Customer 269","East","Gujarat","Ahmedabad","95445","20820","3","2021-03-03","2021-03-05","UPI"
"ORD-2021-01270","Mobile Phone","Technology","Customer 270","North","Kerala","Kochi","72778","9906","1","2021-04-06","2021-04-10","UPI"
"ORD-2021-01271","Mouse","Electronics","Customer 271","North","Kerala","Kochi","60016","8708","3","2021-04-14","2021-04-18","UPI"
"ORD-2021-01272","Projector","Electronics","Customer 272","North","Karnataka","Bengaluru","104282","10723","1","2021-05-08","2021-05-12","Net Banking"
"ORD-2021-01273","Printer","Technology","Customer 273","North","Karnataka","Bengaluru","8659","2005","3","2021-05-02","2021-05-05","UPI"
"ORD-2021-01274","Keyboard","Electronics","Customer 274","East","Karnataka","Bengaluru","22512","6141","6","2021-02-23","2021-02-28","Credit Card"
"ORD-2021-01275","Monitor","Office Supplies","Customer 275","South","Gujarat","Ahmedabad","99094","18913","1","2021-05-26","2021-05-30","Net Banking"
"ORD-2021-01276","Mobile Phone","Electronics","Customer 276","East","West Bengal","Kolkata","16020","2059","5","2021-03-28","2021-03-29","Net Banking"
"ORD-2021-01277","Desk","Office Supplies","Customer 277","West","Karnataka","Bengaluru","5262","1562","4","2021-04-12","2021-04-15","Net Banking"
"ORD-2021-01278","Projector","Office Supplies","Customer 278","North","Gujarat","Ahmedabad","27314","6488","4","2021-04-07","2021-04-11","Debit Card"
"ORD-2021-01279","Office Chair","Office Supplies","Customer 279","South","Kerala","Kochi","12353","1403","4","2021-03-05","2021-03-06","Debit Card"
"ORD-2021-01280","Desk","Office Supplies","Customer 280","East","Gujarat","Ahmedabad","14005","145","4","2021-04-03","2021-04-04","UPI"
"ORD-2021-01281","Mouse","Office Supplies","Customer 281","North","Tamil Nadu","Tamil Nadu","26190","4456","1","2021-02-03","2021-02-04","Debit Card"
"ORD-2021-01282","Monitor","Office Supplies","Customer 282","North","Delhi","New Delhi","87499","18734","4","2021-05-22","2021-05-23","Cash"
"ORD-2021-01283","Tablet","Furniture","Customer 283","West","Karnataka","Bengaluru","34458","9269","3","2021-01-22","2021-01-27","Debit Card"
"ORD-2021-01284","Printer","Furniture","Customer 284","West","Delhi","New Delhi","72584","4913","3","2021-03-19","2021-03-22","Debit Card"
"ORD-2021-01285","Mobile Phone","Office Supplies","Customer 285","South","Maharashtra","Mumbai","53371","4367","1","2021-05-04","2021-05-05","Credit Card"
"ORD-2021-01286","Projector","Office Supplies","Customer 286","East","Maharashtra","Mumbai","55568","5885","4","2021-03-19","2021-03-20","Cash"
"ORD-2021-01287","Monitor","Furniture","Customer 287","West","Delhi","New Delhi","22416","2790","1","2021-06-16","2021-06-21","Cash"
"ORD-2021-01288","Projector","Furniture","Customer 288","East","Maharashtra","Mumbai","92845","18084","3","2021-03-23","2021-03-26","Cash"
"ORD-2021-01289","Projector","Furniture","Customer 289","North","Kerala","Kochi","84928","7609","5","2021-04-04","2021-04-05","Credit Card"
"ORD-2021-01290","Mouse","Furniture","Customer 290","East","Karnataka","Bengaluru","11411","2081","2","2021-04-23","2021-04-26","Credit Card"
"ORD-2021-01291","Projector","Office Supplies","Customer 291","West","West Bengal","Kolkata","11525","2327","5","2021-04-19","2021-04-23","Cash"
"ORD-2021-01292","Tablet","Electronics","Customer 292","North","Gujarat","Ahmedabad","58675","14235","3","2021-05-20","2021-05-21","Debit Card"
"ORD-2021-01293","Keyboard","Technology","Customer 293","West","Tamil Nadu","Tamil Nadu","7700","1192","1","2021-02-12","2021-02-17","UPI"
"ORD-2021-01294","Tablet","Furniture","Customer 294","West","Delhi","New Delhi","75129","16737","4","2021-03-08","2021-03-10","Cash"
"ORD-2021-01295","Monitor","Electronics","Customer 295","West","Tamil Nadu","Tamil Nadu","83151","5072","4","2021-06-23","2021-06-28","Cash"
"ORD-2021-01296","Desk","Technology","Customer 296","West","Gujarat","Ahmedabad","21565","3054","1","2021-01-22","2021-01-23","Net Banking"
"ORD-2021-01297","Mouse","Office Supplies","Customer 297","East","Tamil Nadu","Tamil Nadu","70020","3502","3","2021-05-04","2021-05-07","UPI"
"ORD-2021-01298","Printer","Furniture","Customer 298","South","West Bengal","Kolkata","48267","11674","3","2021-01-28","2021-01-29","Net Banking"
"ORD-2021-01299","Mouse","Furniture","Customer 299","West","Kerala","Kochi","80179","15718","1","2021-02-10","2021-02-13","Credit Card"
"ORD-2021-01300","Projector","Furniture","Customer 300","West","West Bengal","Kolkata","62873","662","4","2021-06-13","2021-06-17","Cash"
"ORD-2022-01001","Mobile Phone","Furniture","Customer 1","South","Kerala","Kochi","5209","645","1","2022-06-13","2022-06-14","Net Banking"
"ORD-2022-01002","Laptop","Electronics","Customer 2","South","Karnataka","Bengaluru","63504","1143","6","2022-01-23","2022-01-28","Net Banking"
"ORD-2022-01003","Tablet","Office Supplies","Customer 3","South","Maharashtra","Mumbai","27644","6145","4","2022-01-07","2022-01-12","Debit Card"
"ORD-2022-01004","Desk","Furniture","Customer 4","South","Gujarat","Ahmedabad","60606","11906","3","2022-01-02","2022-01-04","UPI"
"ORD-2022-01005","Monitor","Technology","Customer 5","North","Kerala","Kochi","15425","1706","5","2022-01-24","2022-01-28","Net Banking"
"ORD-2022-01006","Desk","Technology","Customer 6","South","Kerala","Kochi","13117","2633","1","2022-02-01","2022-02-05","UPI"
"ORD-2022-01007","Mobile Phone","Electronics","Customer 7","West","Delhi","New Delhi","49749","1609","4","2022-06-19","2022-06-21","Debit Card"
"ORD-2022-01008","Desk","Electronics","Customer 8","South","West Bengal","Kolkata","55078","4138","3","2022-02-11","2022-02-14","Credit Card"
"ORD-2022-01009","Tablet","Furniture","Customer 9","East","Gujarat","Ahmedabad","42220","12701","1","2022-04-28","2022-05-02","Credit Card"
"ORD-2022-01010","Printer","Furniture","Customer 10","East","Karnataka","Bengaluru","57585","5510","4","2022-01-09","2022-01-12","Cash"
"ORD-2022-01011","Office Chair","Furniture","Customer 11","East","Kerala","Kochi","24019","2851","6","2022-06-14","2022-06-18","Cash"
"ORD-2022-01012","Office Chair","Office Supplies","Customer 12","North","Gujarat","Ahmedabad","54754","3595","1","2022-05-28","2022-06-01","UPI"
"ORD-2022-01013","Keyboard","Office Supplies","Customer 13","West","West Bengal","Kolkata","59076","2185","3","2022-02-09","2022-02-11","Net Banking"
